Site,Survey,Interval,Species,Year,Total
Suggs_0B_E_S,2,4,CHSP,B,1
Suggs_0B_E_S,2,4,PIWA,B,1
Suggs_0B_E_S,2,4,WOTH,B,1
Suggs_0B_E_S,2,4,EATO,B,1
Suggs_0B_E_S,2,4,EAWP,B,1
Suggs_0B_E_S,2,4,TUTI,B,1
Suggs_0B_E_S,2,4,YBCH,B,1
Suggs_0B_E_S,2,4,AMGO,B,1
Suggs_0B_E_S,2,4,INBU,B,1
Kessler_3B_4,2,1,TUTI,B,1
Kessler_3B_4,2,1,INBU,B,1
Kessler_3B_4,2,1,PIWA,B,1
Kessler_3B_4,2,1,GCFL,B,1
Kessler_3B_4,2,1,YBCH,B,1
Kessler_3B_4,2,1,ACFL,B,1
Kessler_3B_4,2,1,EAWP,B,1
Kessler_3B_4,2,1,SUTA,B,1
Kessler_3B_4,2,1,NOCA,B,1
Kessler_3B_4,2,2,PIWA,B,1
Kessler_3B_4,2,2,INBU,B,1
Kessler_3B_4,2,2,PRWA,B,1
Kessler_3B_4,2,2,TUTI,B,1
Kessler_3B_4,2,2,NOCA,B,1
Kessler_3B_4,2,2,YBCH,B,1
Kessler_3B_4,2,2,EAWP,B,1
Kessler_3B_4,2,2,AMCR,B,1
Kessler_3B_4,2,2,SUTA,B,1
Kessler_3B_4,2,3,TUTI,B,1
Kessler_3B_4,2,3,EAWP,B,1
Kessler_3B_4,2,3,INBU,B,1
Kessler_3B_4,2,3,SUTA,B,1
Kessler_3B_4,2,3,GCFL,B,1
Kessler_3B_4,2,3,AMCR,B,1
Kessler_3B_4,2,3,EATO,B,1
Kessler_3B_4,2,3,PRWA,B,1
Kessler_3B_4,2,3,YBCH,B,1
Kessler_3B_4,2,3,RBWO,B,1
Kessler_3B_4,2,3,CHSP,B,1
Kessler_3B_4,2,4,PIWA,B,1
Kessler_3B_4,2,4,TUTI,B,1
Kessler_3B_4,2,4,EATO,B,1
Kessler_3B_4,2,4,EAWP,B,1
Kessler_3B_4,2,4,INBU,B,1
Kessler_3B_4,2,4,PRWA,B,1
Kessler_3B_4,2,4,RBWO,B,1
Kessler_3B_4,2,4,NOCA,B,1
Bryson_2B_9,2,1,CHUCK,B,1
Bryson_2B_9,2,1,PIWA,B,1
Bryson_2B_9,2,1,EAWP,B,1
Bryson_2B_9,2,1,NOCA,B,1
Bryson_2B_9,2,2,NOCA,B,1
Bryson_2B_9,2,2,WHIP,B,1
Bryson_2B_9,2,2,PIWA,B,1
Bryson_2B_9,2,2,SUTA,B,1
Bryson_2B_9,2,2,EAWP,B,1
Bryson_2B_9,2,2,CHUCK,B,1
Bryson_2B_9,2,2,TUTI,B,1
Bryson_2B_9,2,3,NOCA,B,1
Bryson_2B_9,2,3,TUTI,B,1
Bryson_2B_9,2,3,PIWA,B,1
Bryson_2B_9,2,3,WHIP,B,1
Bryson_2B_9,2,3,EAWP,B,1
Bryson_2B_9,2,4,NOCA,B,1
Bryson_2B_9,2,4,TUTI,B,1
Bryson_2B_9,2,4,PIWA,B,1
Bryson_2B_9,2,4,CHUCK,B,1
Bryson_2B_9,2,4,WHIP,B,1
Burnett_1B_5,2,1,CAWR,B,1
Burnett_1B_5,2,1,PIWA,B,1
Burnett_1B_5,2,1,BLJA,B,1
Burnett_1B_5,2,1,AMCR,B,1
Burnett_1B_5,2,1,INBU,B,1
Burnett_1B_5,2,1,TUTI,B,1
Burnett_1B_5,2,1,NOCA,B,1
Burnett_1B_5,2,2,PIWA,B,1
Burnett_1B_5,2,2,CAWR,B,1
Burnett_1B_5,2,2,AMCR,B,1
Burnett_1B_5,2,2,INBU,B,1
Burnett_1B_5,2,2,TUTI,B,1
Burnett_1B_5,2,2,CACH,B,1
Burnett_1B_5,2,2,BGGN,B,1
Burnett_1B_5,2,2,BHNU,B,1
Burnett_1B_5,2,2,RBWO,B,1
Burnett_1B_5,2,2,NOCA,B,1
Burnett_1B_5,2,3,CAWR,B,1
Burnett_1B_5,2,3,NOCA,B,1
Burnett_1B_5,2,3,TUTI,B,1
Burnett_1B_5,2,3,INBU,B,1
Burnett_1B_5,2,3,BHNU,B,1
Burnett_1B_5,2,3,DOWO,B,1
Burnett_1B_5,2,3,PIWA,B,1
Burnett_1B_5,2,3,CHSP,B,1
Burnett_1B_5,2,4,TUTI,B,1
Burnett_1B_5,2,4,CHSP,B,1
Burnett_1B_5,2,4,NOCA,B,1
Burnett_1B_5,2,4,AMCR,B,1
Burnett_1B_5,2,4,INBU,B,1
Burnett_1B_5,2,4,BAWW,B,1
Burnett_1B_5,2,4,BHNU,B,1
Burnett_1B_5,2,4,PIWA,B,1
Burnett_1B_5,2,4,MODO,B,1
Burnett_1B_5,2,4,RBWO,B,1
Mills_1B_45,2,1,AMCR,B,1
Mills_1B_45,2,1,CAWR,B,1
Mills_1B_45,2,1,NOCA,B,1
Mills_1B_45,2,1,EAWP,B,1
Mills_1B_45,2,1,DOWO,B,1
Mills_1B_45,2,1,INBU,B,1
Mills_1B_45,2,1,BGGN,B,1
Mills_1B_45,2,1,TUTI,B,1
Mills_1B_45,2,1,ACFL,B,1
Mills_1B_45,2,1,NOFL,B,1
Mills_1B_45,2,1,MODO,B,1
Mills_1B_45,2,1,HOWA,B,1
Mills_1B_45,2,2,BGGN,B,1
Mills_1B_45,2,2,INBU,B,1
Mills_1B_45,2,2,CAWR,B,1
Mills_1B_45,2,2,PIWA,B,1
Mills_1B_45,2,2,CHSP,B,1
Mills_1B_45,2,2,EATO,B,1
Mills_1B_45,2,2,TUTI,B,1
Mills_1B_45,2,2,RBWO,B,1
Mills_1B_45,2,2,MODO,B,1
Mills_1B_45,2,2,NOFL,B,1
Mills_1B_45,2,2,ACFL,B,1
Mills_1B_45,2,2,CACH,B,1
Mills_1B_45,2,2,NOCA,B,1
Mills_1B_45,2,3,NOCA,B,1
Mills_1B_45,2,3,CACH,B,1
Mills_1B_45,2,3,ACFL,B,1
Mills_1B_45,2,3,CHSP,B,1
Mills_1B_45,2,3,TUTI,B,1
Mills_1B_45,2,3,SUTA,B,1
Mills_1B_45,2,3,INBU,B,1
Mills_1B_45,2,3,BGGN,B,1
Mills_1B_45,2,3,EATO,B,1
Mills_1B_45,2,4,NOCA,B,1
Mills_1B_45,2,4,CACH,B,1
Mills_1B_45,2,4,EATO,B,1
Mills_1B_45,2,4,INBU,B,1
Mills_1B_45,2,4,RBWO,B,1
Mills_1B_45,2,4,TUTI,B,1
Mills_1B_45,2,4,CHSP,B,1
Mills_1B_45,2,4,PIWA,B,1
Mills_1B_45,2,4,BGGN,B,1
Mills_1B_45,2,4,ACFL,B,1
Mills_1B_45,2,4,SUTA,B,1
Mills_1B_45,2,4,AMCR,B,1
Mills_1B_45,2,4,NOFL,B,1
Shealy_2B_3,2,1,AMCR,B,1
Shealy_2B_3,2,1,PIWA,B,1
Shealy_2B_3,2,1,INBU,B,1
Shealy_2B_3,2,1,TUTI,B,1
Shealy_2B_3,2,1,NOBO,B,1
Shealy_2B_3,2,1,YEWA,B,1
Shealy_2B_3,2,1,CACH,B,1
Shealy_2B_3,2,1,NOCA,B,1
Shealy_2B_3,2,1,RBWO,B,1
Shealy_2B_3,2,1,MODO,B,1
Shealy_2B_3,2,2,NOBO,B,1
Shealy_2B_3,2,2,NOCA,B,1
Shealy_2B_3,2,2,TUTI,B,1
Shealy_2B_3,2,2,INBU,B,1
Shealy_2B_3,2,2,PIWA,B,1
Shealy_2B_3,2,2,YEWA,B,1
Shealy_2B_3,2,2,AMCR,B,1
Shealy_2B_3,2,2,SUTA,B,1
Shealy_2B_3,2,2,CACH,B,1
Shealy_2B_3,2,2,BHCO,B,1
Shealy_2B_3,2,3,AMCR,B,1
Shealy_2B_3,2,3,SUTA,B,1
Shealy_2B_3,2,3,BHCO,B,1
Shealy_2B_3,2,3,MODO,B,1
Shealy_2B_3,2,3,PIWA,B,1
Shealy_2B_3,2,3,INBU,B,1
Shealy_2B_3,2,3,NOCA,B,1
Shealy_2B_3,2,3,WITU,B,1
Shealy_2B_3,2,3,CACH,B,1
Shealy_2B_3,2,3,RBWO,B,1
Shealy_2B_3,2,3,TUTI,B,1
Shealy_2B_3,2,3,NOBO,B,1
Shealy_2B_3,2,4,NOCA,B,1
Shealy_2B_3,2,4,CAWR,B,1
Shealy_2B_3,2,4,SUTA,B,1
Shealy_2B_3,2,4,PIWA,B,1
Shealy_2B_3,2,4,NOBO,B,1
Shealy_2B_3,2,4,AMCR,B,1
Shealy_2B_3,2,4,YBCU,B,1
Shealy_2B_3,2,4,RBWO,B,1
Shealy_2B_3,2,4,MODO,B,1
Kemp_1B_1,2,1,AMCR,B,1
Kemp_1B_1,2,1,CAWR,B,1
Kemp_1B_1,2,1,PIWA,B,1
Kemp_1B_1,2,1,TUTI,B,1
Kemp_1B_1,2,1,GCFL,B,1
Kemp_1B_1,2,1,NOCA,B,1
Kemp_1B_1,2,1,RBWO,B,1
Kemp_1B_1,2,1,NOBO,B,1
Kemp_1B_1,2,1,YBCU,B,1
Kemp_1B_1,2,2,NOCA,B,1
Kemp_1B_1,2,2,RBWO,B,1
Kemp_1B_1,2,2,AMCR,B,1
Kemp_1B_1,2,2,TUTI,B,1
Kemp_1B_1,2,2,GCFL,B,1
Kemp_1B_1,2,2,WITU,B,1
Kemp_1B_1,2,2,CHSP,B,1
Kemp_1B_1,2,2,INBU,B,1
Kemp_1B_1,2,2,CAWR,B,1
Kemp_1B_1,2,2,MODO,B,1
Kemp_1B_1,2,2,BLJA,B,1
Kemp_1B_1,2,3,CAWR,B,1
Kemp_1B_1,2,3,NOCA,B,1
Kemp_1B_1,2,3,GCFL,B,1
Kemp_1B_1,2,3,INBU,B,1
Kemp_1B_1,2,3,TUTI,B,1
Kemp_1B_1,2,3,CHSP,B,1
Kemp_1B_1,2,3,NOBO,B,1
Kemp_1B_1,2,3,AMCR,B,1
Kemp_1B_1,2,3,MODO,B,1
Kemp_1B_1,2,3,RBWO,B,1
Kemp_1B_1,2,3,CACH,B,1
Kemp_1B_1,2,3,REVI,B,1
Kemp_1B_1,2,3,ACFL,B,1
Kemp_1B_1,2,4,REVI,B,1
Kemp_1B_1,2,4,RBWO,B,1
Kemp_1B_1,2,4,NOCA,B,1
Kemp_1B_1,2,4,AMCR,B,1
Kemp_1B_1,2,4,CACH,B,1
Kemp_1B_1,2,4,NOBO,B,1
Kemp_1B_1,2,4,PIWO,B,1
Kemp_1B_1,2,4,ACFL,B,1
Kemp_1B_1,2,4,MODO,B,1
Kemp_1B_1,2,4,TUTI,B,1
Kemp_1B_1,2,4,WITU,B,1
Mills_0B_9,2,1,PIWA,B,1
Mills_0B_9,2,1,MODO,B,1
Mills_0B_9,2,1,RBWO,B,1
Mills_0B_9,2,1,EATO,B,1
Mills_0B_9,2,1,TUTI,B,1
Mills_0B_9,2,1,CAWR,B,1
Mills_0B_9,2,1,ACFL,B,1
Mills_0B_9,2,1,NOCA,B,1
Mills_0B_9,2,2,PIWA,B,1
Mills_0B_9,2,2,CAWR,B,1
Mills_0B_9,2,2,TUTI,B,1
Mills_0B_9,2,2,MODO,B,1
Mills_0B_9,2,2,ACFL,B,1
Mills_0B_9,2,2,RBWO,B,1
Mills_0B_9,2,3,CAWR,B,1
Mills_0B_9,2,3,SUTA,B,1
Mills_0B_9,2,3,MODO,B,1
Mills_0B_9,2,3,PIWA,B,1
Mills_0B_9,2,3,BLJA,B,1
Mills_0B_9,2,3,TUTI,B,1
Mills_0B_9,2,3,ACFL,B,1
Mills_0B_9,2,3,RBWO,B,1
Mills_0B_9,2,3,NOCA,B,1
Mills_0B_9,2,4,MODO,B,1
Mills_0B_9,2,4,NOCA,B,1
Mills_0B_9,2,4,ACFL,B,1
Mills_0B_9,2,4,EAWP,B,1
Mills_0B_9,2,4,SUTA,B,1
Mills_0B_9,2,4,TUTI,B,1
Mills_0B_9,2,4,PIWA,B,1
Mills_0B_9,2,4,RBWO,B,1
Mills_0B_9,2,4,BHCO,B,1
Timberhaven_2B_1,2,1,BLJA,B,1
Timberhaven_2B_1,2,1,CACH,B,1
Timberhaven_2B_1,2,1,EATO,B,1
Timberhaven_2B_1,2,1,TUTI,B,1
Timberhaven_2B_1,2,1,PRWA,B,1
Timberhaven_2B_1,2,1,RBWO,B,1
Timberhaven_2B_1,2,1,INBU,B,1
Timberhaven_2B_1,2,1,AMCR,B,1
Timberhaven_2B_1,2,1,AMGO,B,1
Timberhaven_2B_1,2,1,CAWR,B,1
Timberhaven_2B_1,2,2,BLJA,B,1
Timberhaven_2B_1,2,2,CAWR,B,1
Timberhaven_2B_1,2,2,EATO,B,1
Timberhaven_2B_1,2,2,AMGO,B,1
Timberhaven_2B_1,2,2,AMCR,B,1
Timberhaven_2B_1,2,2,TUTI,B,1
Timberhaven_2B_1,2,2,FISP,B,1
Timberhaven_2B_1,2,2,WOTH,B,1
Timberhaven_2B_1,2,2,PIWA,B,1
Timberhaven_2B_1,2,2,CACH,B,1
Timberhaven_2B_1,2,3,AMCR,B,1
Timberhaven_2B_1,2,3,PIWA,B,1
Timberhaven_2B_1,2,3,TUTI,B,1
Timberhaven_2B_1,2,3,CAWR,B,1
Timberhaven_2B_1,2,3,CHSP,B,1
Timberhaven_2B_1,2,3,BLJA,B,1
Timberhaven_2B_1,2,3,EATO,B,1
Timberhaven_2B_1,2,3,YBCH,B,1
Timberhaven_2B_1,2,3,WOTH,B,1
Timberhaven_2B_1,2,3,FISP,B,1
Timberhaven_2B_1,2,3,BHNU,B,1
Timberhaven_2B_1,2,4,TUTI,B,1
Timberhaven_2B_1,2,4,AMCR,B,1
Timberhaven_2B_1,2,4,NOCA,B,1
Timberhaven_2B_1,2,4,PIWA,B,1
Timberhaven_2B_1,2,4,WOTH,B,1
Timberhaven_2B_1,2,4,CACH,B,1
Timberhaven_2B_1,2,4,PRWA,B,1
Timberhaven_2B_1,2,4,YBCH,B,1
Timberhaven_2B_1,2,4,FISP,B,1
Timberhaven_2B_1,2,4,BHCO,B,1
Timberhaven_2B_1,2,4,BGGN,B,1
Shealy_1B_E_S,2,1,YBCH,B,1
Shealy_1B_E_S,2,1,EATO,B,1
Shealy_1B_E_S,2,1,WOTH,B,1
Shealy_1B_E_S,2,1,TUTI,B,1
Shealy_1B_E_S,2,1,PIWA,B,1
Shealy_1B_E_S,2,1,MODO,B,1
Shealy_1B_E_S,2,2,WOTH,B,1
Shealy_1B_E_S,2,2,YBCH,B,1
Shealy_1B_E_S,2,2,TUTI,B,1
Shealy_1B_E_S,2,2,EATO,B,1
Shealy_1B_E_S,2,2,PIWA,B,1
Shealy_1B_E_S,2,2,MODO,B,1
Shealy_1B_E_S,2,2,NOCA,B,1
Shealy_1B_E_S,2,2,CAWR,B,1
Shealy_1B_E_S,2,3,WOTH,B,1
Shealy_1B_E_S,2,3,YBCH,B,1
Shealy_1B_E_S,2,3,AMCR,B,1
Shealy_1B_E_S,2,3,EATO,B,1
Shealy_1B_E_S,2,3,BHCO,B,1
Shealy_1B_E_S,2,3,NOCA,B,1
Shealy_1B_E_S,2,3,MODO,B,1
Shealy_1B_E_S,2,3,PIWA,B,1
Shealy_1B_E_S,2,4,YBCH,B,1
Shealy_1B_E_S,2,4,AMCR,B,1
Shealy_1B_E_S,2,4,PIWA,B,1
Shealy_1B_E_S,2,4,WOTH,B,1
Shealy_1B_E_S,2,4,EATO,B,1
Shealy_1B_E_S,2,4,MODO,B,1
Shealy_1B_E_S,2,4,CAWR,B,1
Swanson_3B_2,2,1,PIWA,B,1
Swanson_3B_2,2,1,TUTI,B,1
Swanson_3B_2,2,1,AMCR,B,1
Swanson_3B_2,2,1,BGGN,B,1
Swanson_3B_2,2,1,EATO,B,1
Swanson_3B_2,2,1,BLJA,B,1
Swanson_3B_2,2,1,NOCA,B,1
Swanson_3B_2,2,1,INBU,B,1
Swanson_3B_2,2,1,YBCH,B,1
Swanson_3B_2,2,1,EAWP,B,1
Swanson_3B_2,2,1,CACH,B,1
Swanson_3B_2,2,2,TUTI,B,1
Swanson_3B_2,2,2,YBCH,B,1
Swanson_3B_2,2,2,BGGN,B,1
Swanson_3B_2,2,2,PIWA,B,1
Swanson_3B_2,2,2,EATO,B,1
Swanson_3B_2,2,2,CAWR,B,1
Swanson_3B_2,2,2,AMCR,B,1
Swanson_3B_2,2,2,DOWO,B,1
Swanson_3B_2,2,2,BHNU,B,1
Swanson_3B_2,2,2,INBU,B,1
Swanson_3B_2,2,2,EAWP,B,1
Swanson_3B_2,2,3,CAWR,B,1
Swanson_3B_2,2,3,INBU,B,1
Swanson_3B_2,2,3,YBCH,B,1
Swanson_3B_2,2,3,TUTI,B,1
Swanson_3B_2,2,3,PRWA,B,1
Swanson_3B_2,2,3,EAWP,B,1
Swanson_3B_2,2,3,PIWA,B,1
Swanson_3B_2,2,3,NOCA,B,1
Swanson_3B_2,2,3,CACH,B,1
Swanson_3B_2,2,3,EATO,B,1
Swanson_3B_2,2,3,BHNU,B,1
Swanson_3B_2,2,3,AMCR,B,1
Swanson_3B_2,2,4,NOCA,B,1
Swanson_3B_2,2,4,BHNU,B,1
Swanson_3B_2,2,4,PIWA,B,1
Swanson_3B_2,2,4,TUTI,B,1
Swanson_3B_2,2,4,BGGN,B,1
Swanson_3B_2,2,4,RBWO,B,1
Swanson_3B_2,2,4,CAWR,B,1
Swanson_3B_2,2,4,EAWP,B,1
Swanson_3B_2,2,4,CACH,B,1
Swanson_3B_2,2,4,YBCH,B,1
Swanson_3B_2,2,4,NOBO,B,1
Swanson_3B_2,2,4,PRWA,B,1
Swanson_3B_2,2,4,INBU,B,1
Swanson_3B_2,2,4,EATO,B,1
Blease_3B_6,2,1,TUTI,B,1
Blease_3B_6,2,1,INBU,B,1
Blease_3B_6,2,1,NOCA,B,1
Blease_3B_6,2,1,AMCR,B,1
Blease_3B_6,2,1,PIWA,B,1
Blease_3B_6,2,1,CACH,B,1
Blease_3B_6,2,1,MODO,B,1
Blease_3B_6,2,1,EAWP,B,1
Blease_3B_6,2,2,AMCR,B,1
Blease_3B_6,2,2,INBU,B,1
Blease_3B_6,2,2,TUTI,B,1
Blease_3B_6,2,2,MODO,B,1
Blease_3B_6,2,2,PIWA,B,1
Blease_3B_6,2,2,YBCH,B,1
Blease_3B_6,2,2,ACFL,B,1
Blease_3B_6,2,2,NOCA,B,1
Blease_3B_6,2,3,INBU,B,1
Blease_3B_6,2,3,MODO,B,1
Blease_3B_6,2,3,RBWO,B,1
Blease_3B_6,2,3,TUTI,B,1
Blease_3B_6,2,3,CAWR,B,1
Blease_3B_6,2,3,PIWA,B,1
Blease_3B_6,2,3,SUTA,B,1
Blease_3B_6,2,3,ACFL,B,1
Blease_3B_6,2,3,YBCH,B,1
Blease_3B_6,2,3,BHNU,B,1
Blease_3B_6,2,4,INBU,B,1
Blease_3B_6,2,4,PIWA,B,1
Blease_3B_6,2,4,TUTI,B,1
Blease_3B_6,2,4,NOCA,B,1
Blease_3B_6,2,4,YBCH,B,1
Blease_3B_6,2,4,MODO,B,1
Blease_3B_6,2,4,AMCR,B,1
Blease_3B_6,2,4,BLJA,B,1
Blease_3B_6,2,4,SUTA,B,1
Blease_3B_6,2,4,BHNU,B,1
Shealy_1B_3B,2,1,WOTH,B,1
Shealy_1B_3B,2,1,MODO,B,1
Shealy_1B_3B,2,1,REVI,B,1
Shealy_1B_3B,2,1,INBU,B,1
Shealy_1B_3B,2,1,EATO,B,1
Shealy_1B_3B,2,1,CACH,B,1
Shealy_1B_3B,2,1,BHCO,B,1
Shealy_1B_3B,2,1,YBCU,B,1
Shealy_1B_3B,2,1,CHSP,B,1
Shealy_1B_3B,2,1,NOCA,B,1
Shealy_1B_3B,2,1,AMCR,B,1
Shealy_1B_3B,2,2,WOTH,B,1
Shealy_1B_3B,2,2,NOCA,B,1
Shealy_1B_3B,2,2,EATO,B,1
Shealy_1B_3B,2,2,INBU,B,1
Shealy_1B_3B,2,2,AMCR,B,1
Shealy_1B_3B,2,2,REVI,B,1
Shealy_1B_3B,2,2,CAWR,B,1
Shealy_1B_3B,2,2,CHSP,B,1
Shealy_1B_3B,2,3,AMCR,B,1
Shealy_1B_3B,2,3,EATO,B,1
Shealy_1B_3B,2,3,WOTH,B,1
Shealy_1B_3B,2,3,CACH,B,1
Shealy_1B_3B,2,3,NOCA,B,1
Shealy_1B_3B,2,3,CAWR,B,1
Shealy_1B_3B,2,3,INBU,B,1
Shealy_1B_3B,2,3,BLJA,B,1
Shealy_1B_3B,2,3,NOBO,B,1
Shealy_1B_3B,2,3,CHSP,B,1
Shealy_1B_3B,2,3,SUTA,B,1
Shealy_1B_3B,2,3,YEWA,B,1
Shealy_1B_3B,2,4,CAWR,B,1
Shealy_1B_3B,2,4,WOTH,B,1
Shealy_1B_3B,2,4,PIWA,B,1
Shealy_1B_3B,2,4,INBU,B,1
Shealy_1B_3B,2,4,CHSP,B,1
Shealy_1B_3B,2,4,SUTA,B,1
Shealy_1B_3B,2,4,NOBO,B,1
Shealy_1B_3B,2,4,MODO,B,1
Shealy_1B_3B,2,4,YBCU,B,1
Shealy_1B_3B,2,4,NOCA,B,1
Shealy_1B_3B,2,4,AMCR,B,1
Shealy_1B_3B,2,4,RBWO,B,1
Shealy_0B_2,2,1,AMCR,B,1
Shealy_0B_2,2,1,EATO,B,1
Shealy_0B_2,2,1,TUTI,B,1
Shealy_0B_2,2,1,MODO,B,1
Shealy_0B_2,2,1,PIWA,B,1
Shealy_0B_2,2,1,NOCA,B,1
Shealy_0B_2,2,2,NOCA,B,1
Shealy_0B_2,2,2,MODO,B,1
Shealy_0B_2,2,2,AMCR,B,1
Shealy_0B_2,2,2,PIWA,B,1
Shealy_0B_2,2,2,EATO,B,1
Shealy_0B_2,2,2,YBCH,B,1
Shealy_0B_2,2,2,TUTI,B,1
Shealy_0B_2,2,2,CHSP,B,1
Shealy_0B_2,2,3,EATO,B,1
Shealy_0B_2,2,3,NOCA,B,1
Shealy_0B_2,2,3,YBCH,B,1
Shealy_0B_2,2,3,AMCR,B,1
Shealy_0B_2,2,3,PIWA,B,1
Shealy_0B_2,2,3,CHSP,B,1
Shealy_0B_2,2,3,TUTI,B,1
Shealy_0B_2,2,3,MODO,B,1
Shealy_0B_2,2,4,MODO,B,1
Shealy_0B_2,2,4,YBCH,B,1
Shealy_0B_2,2,4,EATO,B,1
Shealy_0B_2,2,4,PIWA,B,1
Shealy_0B_2,2,4,AMCR,B,1
Shealy_0B_2,2,4,TUTI,B,1
Shealy_0B_2,2,4,NOCA,B,1
Hudson_2B_7,2,1,EATO,B,1
Hudson_2B_7,2,1,INBU,B,1
Hudson_2B_7,2,1,BLJA,B,1
Hudson_2B_7,2,1,AMCR,B,1
Hudson_2B_7,2,1,PIWA,B,1
Hudson_2B_7,2,1,RBWO,B,1
Hudson_2B_7,2,1,EAWP,B,1
Hudson_2B_7,2,1,BGGN,B,1
Hudson_2B_7,2,1,NOCA,B,1
Hudson_2B_7,2,1,CACH,B,1
Hudson_2B_7,2,1,SUTA,B,1
Hudson_2B_7,2,1,BHCO,B,1
Hudson_2B_7,2,1,WEVI,B,1
Hudson_2B_7,2,2,RHWO,B,1
Hudson_2B_7,2,2,EATO,B,1
Hudson_2B_7,2,2,WEVI,B,1
Hudson_2B_7,2,2,BGGN,B,1
Hudson_2B_7,2,2,NOCA,B,1
Hudson_2B_7,2,2,CACH,B,1
Hudson_2B_7,2,2,ACFL,B,1
Hudson_2B_7,2,2,TUTI,B,1
Hudson_2B_7,2,2,PRWA,B,1
Hudson_2B_7,2,2,PIWA,B,1
Hudson_2B_7,2,2,SUTA,B,1
Hudson_2B_7,2,2,AMCR,B,1
Hudson_2B_7,2,2,MODO,B,1
Hudson_2B_7,2,3,NOCA,B,1
Hudson_2B_7,2,3,EATO,B,1
Hudson_2B_7,2,3,TUTI,B,1
Hudson_2B_7,2,3,PRWA,B,1
Hudson_2B_7,2,3,AMCR,B,1
Hudson_2B_7,2,3,CACH,B,1
Hudson_2B_7,2,3,ACFL,B,1
Hudson_2B_7,2,3,PIWA,B,1
Hudson_2B_7,2,3,RHWO,B,1
Hudson_2B_7,2,3,MODO,B,1
Hudson_2B_7,2,3,WOTH,B,1
Hudson_2B_7,2,4,PIWA,B,1
Hudson_2B_7,2,4,EATO,B,1
Hudson_2B_7,2,4,PRWA,B,1
Hudson_2B_7,2,4,NOBO,B,1
Hudson_2B_7,2,4,YBCH,B,1
Hudson_2B_7,2,4,RHWO,B,1
Hudson_2B_7,2,4,CACH,B,1
Abercrombie_0B_E_AB,2,1,TUTI,B,1
Abercrombie_0B_E_AB,2,1,AMCR,B,1
Abercrombie_0B_E_AB,2,1,EATO,B,1
Abercrombie_0B_E_AB,2,1,BAWW,B,1
Abercrombie_0B_E_AB,2,1,INBU,B,1
Abercrombie_0B_E_AB,2,1,SUTA,B,1
Abercrombie_0B_E_AB,2,1,DOWO,B,1
Abercrombie_0B_E_AB,2,1,NOCA,B,1
Abercrombie_0B_E_AB,2,1,MODO,B,1
Abercrombie_0B_E_AB,2,1,YBCU,B,1
Abercrombie_0B_E_AB,2,1,WEVI,B,1
Abercrombie_0B_E_AB,2,2,EATO,B,1
Abercrombie_0B_E_AB,2,2,TUTI,B,1
Abercrombie_0B_E_AB,2,2,AMCR,B,1
Abercrombie_0B_E_AB,2,2,AMGO,B,1
Abercrombie_0B_E_AB,2,2,INBU,B,1
Abercrombie_0B_E_AB,2,2,NOCA,B,1
Abercrombie_0B_E_AB,2,2,MODO,B,1
Abercrombie_0B_E_AB,2,2,SUTA,B,1
Abercrombie_0B_E_AB,2,2,YBCU,B,1
Abercrombie_0B_E_AB,2,3,AMCR,B,1
Abercrombie_0B_E_AB,2,3,INBU,B,1
Abercrombie_0B_E_AB,2,3,SUTA,B,1
Abercrombie_0B_E_AB,2,3,EATO,B,1
Abercrombie_0B_E_AB,2,3,TUTI,B,1
Abercrombie_0B_E_AB,2,3,RBWO,B,1
Abercrombie_0B_E_AB,2,3,NOCA,B,1
Abercrombie_0B_E_AB,2,3,BAWW,B,1
Abercrombie_0B_E_AB,2,3,BLJA,B,1
Abercrombie_0B_E_AB,2,3,CAWR,B,1
Abercrombie_0B_E_AB,2,4,CAWR,B,1
Abercrombie_0B_E_AB,2,4,SUTA,B,1
Abercrombie_0B_E_AB,2,4,AMCR,B,1
Abercrombie_0B_E_AB,2,4,TUTI,B,1
Abercrombie_0B_E_AB,2,4,EATO,B,1
Abercrombie_0B_E_AB,2,4,NOCA,B,1
Abercrombie_0B_E_AB,2,4,GCFL,B,1
Abercrombie_0B_E_AB,2,4,CACH,B,1
Abercrombie_0B_E_AB,2,4,WEVI,B,1
Honea_Path_0B_1,2,1,CAWR,B,1
Honea_Path_0B_1,2,1,EATO,B,1
Honea_Path_0B_1,2,1,EAWP,B,1
Honea_Path_0B_1,2,1,TUTI,B,1
Honea_Path_0B_1,2,1,NOCA,B,1
Honea_Path_0B_1,2,1,SUTA,B,1
Honea_Path_0B_1,2,1,PIWA,B,1
Honea_Path_0B_1,2,1,BGGN,B,1
Honea_Path_0B_1,2,1,INBU,B,1
Honea_Path_0B_1,2,1,EABL,B,1
Honea_Path_0B_1,2,1,BHNU,B,1
Honea_Path_0B_1,2,2,PIWA,B,1
Honea_Path_0B_1,2,2,SUTA,B,1
Honea_Path_0B_1,2,2,BGGN,B,1
Honea_Path_0B_1,2,2,TUTI,B,1
Honea_Path_0B_1,2,2,EAWP,B,1
Honea_Path_0B_1,2,2,NOCA,B,1
Honea_Path_0B_1,2,2,INBU,B,1
Honea_Path_0B_1,2,2,EATO,B,1
Honea_Path_0B_1,2,2,EABL,B,1
Honea_Path_0B_1,2,2,FISP,B,1
Honea_Path_0B_1,2,2,CHSP,B,1
Honea_Path_0B_1,2,2,GCFL,B,1
